Name,Birthdate,Age,Score,Is_Passed,Category,Complex_Number
Alice,1990-12-12,55,0.67,False,B,(4.5421506413109665+3.1388510149459137j)
Bob,1990-12-13,39,34.79,False,A,(5.54230546576451+9.618155777329994j)
Charlie,1990-12-14,68,24.42,True,A,(9.151607909518248+5.721511952642598j)
David,1990-12-15,34,65.98,False,C,(5.107329816368312+6.676601047709311j)
Eve,1990-12-16,25,87.67,False,C,(7.937949365553976+2.824600221851649j)
Alice,1990-12-17,65,14.86,False,C,(3.5078928906918936+3.6159143409489274j)
Bob,1990-12-18,25,22.57,True,B,(6.4964432888943+2.690677125879943j)
Charlie,1990-12-19,21,65.19,True,A,(8.141142465881297+9.314662410282176j)
David,1990-12-20,30,46.35,True,A,(5.296392061699807+3.3993154393133995j)
Eve,1990-12-21,40,60.87,False,A,(4.448760398985983+6.163442331553498j)
Alice,1990-12-22,46,80.12,True,C,(2.144245608940467+8.769319275347545j)
Bob,1990-12-23,24,72.58,True,D,(3.8525157074889846+8.822132760681784j)
Charlie,1990-12-24,26,63.11,False,C,(3.7585936442823176+3.739126566688073j)
David,1990-12-25,37,66.97,False,D,(2.267557333554854+4.123462858362049j)
Eve,1990-12-26,46,72.41,True,C,(5.606888897536264+2.1754559568390457j)
Alice,1990-12-27,19,48.17,True,C,(8.713386210746467+1.9203215365907336j)
Bob,1990-12-28,35,89.17,False,D,(8.792149176673371+3.40259219383883j)
Charlie,1990-12-29,56,73.06,False,B,(4.058499891072243+8.808908037731102j)
David,1990-12-30,21,15.23,True,B,(1.027428368256916+6.294004389480294j)
Eve,1990-12-31,40,35.32,False,D,(4.126183623251516+5.737693344393143j)
Alice,1991-01-01,67,92.85,True,A,(2.184854026018248+8.266889554190154j)
Bob,1991-01-02,47,51.84,True,C,(9.553475720339556+3.212536958841821j)
Charlie,1991-01-03,37,62.75,False,A,(2.486280880132454+4.760737930447528j)
David,1991-01-04,37,98.42,False,B,(7.374064050486983+1.0242137138993848j)
Eve,1991-01-05,69,97.79,True,B,(7.738071838350744+3.39811845246025j)
Alice,1991-01-06,35,98.45,False,A,(2.7914168761569034+6.5338118826179805j)
Bob,1991-01-07,44,56.07,False,D,(8.08361124478649+6.787726682177533j)
Charlie,1991-01-08,26,98.06,True,C,(6.316394589464548+4.549191695914807j)
David,1991-01-09,42,58.83,True,A,(5.017254092899696+6.23583540131099j)
Eve,1991-01-10,64,52.43,False,B,(9.345625095249646+7.719976798251991j)
Alice,1991-01-11,64,46.85,True,C,(2.5211571302933473+5.449625636121964j)
Bob,1991-01-12,55,8.85,True,B,(3.5095668471039567+5.105572366683859j)
Charlie,1991-01-13,33,86.68,False,B,(8.435383368900258+7.15548706896331j)
David,1991-01-14,20,64.11,False,B,(9.201729218235355+5.162594081056739j)
Eve,1991-01-15,33,32.57,True,B,(1.241931201395833+2.327713147009342j)
Alice,1991-01-16,33,24.23,True,A,(9.166570947883667+9.995622695119074j)
Bob,1991-01-17,69,26.84,False,C,(1.783792035971858+4.748963417813334j)
Charlie,1991-01-18,62,34.64,True,D,(8.587312676990951+4.944435666021992j)
David,1991-01-19,61,85.93,True,A,(2.6688750397729137+1.9336183509430431j)
Eve,1991-01-20,51,27.71,False,C,(1.062857653902236+2.090234717521989j)
Alice,1991-01-21,61,9.67,False,D,(7.676519721835806+5.089392807295177j)
Bob,1991-01-22,68,83.48,True,A,(8.368108366765894+3.6297756663618417j)
Charlie,1991-01-23,51,33.24,False,C,(6.161441020569884+6.101710950645246j)
David,1991-01-24,58,58.36,False,C,(6.78380697039248+3.7496417831808886j)
Eve,1991-01-25,57,2.55,False,B,(7.626383889190431+1.6424625873202015j)
Alice,1991-01-26,63,94.87,False,C,(3.005977041930082+1.7564172819131338j)
Bob,1991-01-27,58,15.3,False,A,(4.925684447785016+6.99908926387512j)
Charlie,1991-01-28,62,77.3,False,B,(7.122650788181011+8.897978476317643j)
David,1991-01-29,35,0.37,True,A,(8.810975013731285+5.530796267521131j)
Eve,1991-01-30,67,15.27,True,C,(2.7678221071230706+6.174762308346955j)
Alice,1991-01-31,27,34.97,True,C,(1.8931981273848093+5.365247886771979j)
Bob,1991-02-01,54,33.35,False,A,(3.625697437346271+4.818178961956972j)
Charlie,1991-02-02,49,99.12,True,C,(5.233145114750306+1.2740774374500479j)
David,1991-02-03,39,91.9,False,C,(4.430420954728605+6.258692261482267j)
Eve,1991-02-04,33,70.11,True,C,(4.397072628643652+9.796703880284499j)
Alice,1991-02-05,66,3.63,False,C,(3.4026142723072614+1.244602829768679j)
Bob,1991-02-06,44,54.65,True,B,(8.53530967061166+6.70633356416874j)
Charlie,1991-02-07,59,49.43,True,A,(9.76053278901016+1.345465765615418j)
David,1991-02-08,55,94.71,False,C,(7.462334920033093+7.47092817432209j)
Eve,1991-02-09,54,84.61,False,A,(5.533605861709705+6.867174771737772j)
Alice,1991-02-10,39,78.21,False,D,(7.7858391797092334+6.890789640687801j)
Bob,1991-02-11,20,1.95,True,C,(3.151617956273837+1.5864119563601486j)
Charlie,1991-02-12,57,77.29,False,C,(8.127058789600596+4.788270883548516j)
David,1991-02-13,42,14.5,False,B,(2.444033475227033+1.0654790663510172j)
Eve,1991-02-14,33,32.65,True,D,(8.917777581626087+6.788107258752134j)
Alice,1991-02-15,35,90.12,True,A,(5.660985330750396+4.062268780930893j)
Bob,1991-02-16,37,34.01,True,D,(8.938716462202034+6.110946757480486j)
Charlie,1991-02-17,48,95.58,False,D,(1.9662402686109706+1.624664867131933j)
David,1991-02-18,62,30.44,True,B,(3.9366484820160412+4.741944384106558j)
Eve,1991-02-19,69,44.25,True,A,(1.8502509409414882+4.474295920502987j)
Alice,1991-02-20,41,60.48,True,C,(1.037134747151941+6.0724724129895735j)
Bob,1991-02-21,49,46.89,False,D,(5.366885658115509+3.927062738373662j)
Charlie,1991-02-22,40,74.85,True,D,(4.287893999371864+5.779898332695755j)
David,1991-02-23,33,62.75,False,C,(3.763569603457872+3.3418259819181197j)
Eve,1991-02-24,55,68.33,True,B,(7.726564008753957+9.19625135896305j)
Alice,1991-02-25,29,15.72,True,D,(2.285323088667329+1.2205446483780964j)
Bob,1991-02-26,64,27.58,True,B,(8.403766647667307+3.270387923451044j)
Charlie,1991-02-27,49,6.7,True,C,(6.940387051722132+9.601194459222379j)
David,1991-02-28,37,78.99,True,C,(3.387138468157939+8.563939745332394j)
Eve,1991-03-01,23,51.27,False,A,(9.385735712135737+7.0981219256612444j)
Alice,1991-03-02,27,57.11,False,A,(5.193478488219734+7.798940504387326j)
Bob,1991-03-03,49,50.58,False,C,(2.155994704634774+2.519089572401601j)
Charlie,1991-03-04,50,15.37,True,D,(5.444350847572217+5.591621042747276j)
David,1991-03-05,27,61.44,True,A,(9.997953079361169+3.7153251721110685j)
Eve,1991-03-06,23,55.79,False,C,(8.295070873358604+2.9945617632774364j)
Alice,1991-03-07,26,58.44,True,D,(4.226745320650532+8.596959416178922j)
Bob,1991-03-08,55,58.07,True,B,(9.588594726252474+9.18039605453608j)
Charlie,1991-03-09,66,82.13,False,B,(9.162919479524236+5.931698288244224j)
David,1991-03-10,18,89.13,False,A,(5.467398092015553+3.579119224352288j)
Eve,1991-03-11,66,54.21,True,A,(1.6946509743865559+9.090351069414815j)
Alice,1991-03-12,21,51.0,False,C,(3.3069299432248718+5.953172176197767j)
Bob,1991-03-13,37,25.13,False,D,(5.6704334347750835+2.241877388222324j)
Charlie,1991-03-14,55,21.48,True,D,(8.823188545663838+6.223553326231742j)
David,1991-03-15,28,80.54,False,C,(7.085612723601203+6.886839277305323j)
Eve,1991-03-16,38,13.46,True,A,(9.853875819712124+2.2618140872089345j)
Alice,1991-03-17,65,27.25,True,A,(8.3009320451899+9.426372233175233j)
Bob,1991-03-18,60,31.98,True,D,(3.06367143554514+7.131525165621508j)
Charlie,1991-03-19,53,64.2,True,D,(1.5573534336709598+2.134309258574368j)
David,1991-03-20,60,28.37,True,C,(1.969427518701976+7.008763759354929j)
Eve,1991-03-21,48,77.57,False,B,(7.315142391966081+1.6130022101342658j)
Alice,1991-03-22,35,90.57,True,B,(2.656037041672462+3.6230266141009895j)
Bob,1991-03-23,39,72.19,True,D,(9.965380585734739+6.207147324006426j)
Charlie,1991-03-24,39,36.41,True,D,(6.690087935837138+6.600058720514257j)
David,1991-03-25,30,97.02,True,A,(2.2415659718642083+5.584708603779136j)
Eve,1991-03-26,33,54.85,False,B,(7.139974308684293+7.942864457239601j)
Alice,1991-03-27,58,24.73,False,C,(2.589229743518132+9.712957975659796j)
Bob,1991-03-28,39,94.66,True,D,(9.834300670578228+3.047071638545524j)
Charlie,1991-03-29,52,33.19,False,D,(5.540752169951514+3.386325492921071j)
David,1991-03-30,63,43.82,False,B,(9.903095397307075+1.2930824373483887j)
Eve,1991-03-31,31,48.01,False,A,(7.500084546394583+7.488370665791165j)
Alice,1991-04-01,68,37.46,True,A,(5.1363733182486415+1.437363483518827j)
Bob,1991-04-02,20,79.05,False,C,(1.0233676859159577+3.380642911582156j)
Charlie,1991-04-03,56,70.45,True,C,(9.022888115511147+9.004211234595823j)
David,1991-04-04,29,30.88,False,B,(3.69702134121481+4.715857480189595j)
Eve,1991-04-05,58,68.11,False,A,(5.559047759526822+5.220749658007578j)
Alice,1991-04-06,19,35.58,False,D,(3.6935852132732463+5.9192454087674315j)
Bob,1991-04-07,31,63.7,False,A,(1.3448988531298445+4.122823643967075j)
Charlie,1991-04-08,57,72.31,False,C,(1.5090702407951846+8.743029953357123j)
David,1991-04-09,64,62.56,True,A,(3.1566087251292707+5.709548662807045j)
Eve,1991-04-10,30,33.79,False,C,(1.0296283163631612+7.229009312053136j)
Alice,1991-04-11,36,40.59,False,A,(7.504263649988647+9.6119370193462j)
Bob,1991-04-12,57,91.16,False,B,(4.884365787316839+9.491839758882088j)
Charlie,1991-04-13,62,10.08,False,A,(4.350605612206454+3.2401623210686807j)
David,1991-04-14,65,93.19,False,D,(4.999111552050288+9.305348255288674j)
Eve,1991-04-15,37,30.05,True,C,(3.105516806114901+2.2036633225708604j)
Alice,1991-04-16,43,72.43,False,C,(3.2782230159481003+1.488122016350461j)
Bob,1991-04-17,44,12.06,True,A,(5.9772175455141126+8.623980656328737j)
Charlie,1991-04-18,53,17.93,True,B,(4.284622510403443+5.178689111591664j)
David,1991-04-19,31,3.98,True,D,(5.1801941107940745+6.107972152628258j)
Eve,1991-04-20,44,59.31,False,D,(9.524654580159881+9.834270038343154j)
Alice,1991-04-21,65,13.97,False,B,(6.154683437274015+2.998007215389034j)
Bob,1991-04-22,53,37.49,True,C,(2.6850716887456025+4.050498855279853j)
Charlie,1991-04-23,44,81.04,False,A,(5.001342179613764+3.3115983871175803j)
David,1991-04-24,27,72.27,False,B,(3.617900621935384+2.239174504825259j)
Eve,1991-04-25,48,45.6,True,A,(5.485085203731662+7.850436544409053j)
Alice,1991-04-26,41,82.45,True,B,(8.482488721594384+4.944693444726964j)
Bob,1991-04-27,68,63.24,True,C,(4.936263276559182+9.30663657821023j)
Charlie,1991-04-28,67,91.12,True,D,(7.3898488157432745+1.3420198622823831j)
David,1991-04-29,32,92.19,False,C,(8.676321501702304+6.612418357731404j)
Eve,1991-04-30,42,30.55,True,A,(8.742265733918812+8.53090341337285j)
Alice,1991-05-01,38,42.76,True,A,(5.199534940397477+5.984503095720353j)
Bob,1991-05-02,22,3.15,False,C,(9.097472555065883+7.5565041255214815j)
Charlie,1991-05-03,28,57.29,False,B,(5.114312993919892+7.738986679973474j)
David,1991-05-04,43,20.53,False,C,(8.707289208013783+3.4783780456786326j)
Eve,1991-05-05,50,38.16,True,B,(3.801892054297906+5.848262451211045j)
Alice,1991-05-06,48,35.6,True,A,(8.702293124906035+6.15968933984423j)
Bob,1991-05-07,42,99.51,False,D,(8.955269975726367+5.026502954103277j)
Charlie,1991-05-08,60,70.79,True,C,(5.368699613302026+2.525760338558069j)
David,1991-05-09,65,34.77,True,C,(2.949585324093952+1.8214899488808451j)
Eve,1991-05-10,20,12.2,False,A,(1.0986482777841509+4.327748756026385j)
Alice,1991-05-11,50,84.05,False,A,(4.046623112925154+8.184278620139727j)
Bob,1991-05-12,52,58.91,False,A,(9.640172398473123+7.0423883980246185j)
Charlie,1991-05-13,19,12.79,False,C,(3.9142852987783376+9.959455011505465j)
David,1991-05-14,49,97.63,False,B,(6.660305132182607+8.806729659193536j)
Eve,1991-05-15,62,94.86,True,D,(9.822681654513469+6.338080192801035j)
Alice,1991-05-16,43,25.47,True,D,(3.0004246936506447+3.2367230013801196j)
Bob,1991-05-17,52,64.16,False,C,(1.5377492382597797+3.1988265391318036j)
Charlie,1991-05-18,39,73.36,False,D,(3.200467000613954+1.3953565026924495j)
David,1991-05-19,31,67.95,True,D,(4.246385669422221+9.41725709489259j)
Eve,1991-05-20,20,17.06,True,D,(1.5253810183986451+6.405700237788529j)
Alice,1991-05-21,40,12.8,True,B,(3.025810351369295+7.2357439603421065j)
Bob,1991-05-22,68,73.4,False,C,(5.973760289328595+1.7917720494784741j)
Charlie,1991-05-23,69,56.67,True,A,(6.524871769285364+3.8531719245123033j)
David,1991-05-24,49,81.81,True,A,(6.502242231249668+5.858622271175424j)
Eve,1991-05-25,68,13.7,False,B,(1.5442705766821045+9.83988557338008j)
Alice,1991-05-26,42,52.11,False,C,(2.8627252437904667+5.340497623408431j)
Bob,1991-05-27,57,15.0,True,D,(4.746182391032438+2.4549103856690007j)
Charlie,1991-05-28,29,85.47,True,C,(6.4034980793792196+8.081707666221313j)
David,1991-05-29,18,51.28,True,D,(4.189755656506954+9.659391588142759j)
Eve,1991-05-30,43,23.25,True,D,(9.823931633750723+5.336770736894214j)
Alice,1991-05-31,61,69.88,False,B,(6.435827149557582+4.2928077019732624j)
Bob,1991-06-01,23,66.65,False,B,(6.862549262457755+2.398775246024505j)
Charlie,1991-06-02,29,28.95,True,D,(4.456322889163513+6.667177397559419j)
David,1991-06-03,35,0.15,True,D,(6.2391350186664365+8.290517897973501j)
Eve,1991-06-04,36,41.28,False,B,(8.821245472845442+9.653110435883754j)
Alice,1991-06-05,47,99.11,True,D,(3.1198286551203767+3.866984269217236j)
Bob,1991-06-06,22,57.12,True,D,(3.4527371871229278+5.574898686221416j)
Charlie,1991-06-07,28,95.57,False,C,(7.158101719528283+6.441351025851871j)
David,1991-06-08,45,94.0,False,C,(4.030231599918077+9.783354937568179j)
Eve,1991-06-09,51,4.77,True,B,(3.6466309352001907+1.290904599541462j)
Alice,1991-06-10,22,11.46,True,B,(4.979095244711035+7.328721130270139j)
Bob,1991-06-11,42,45.85,True,C,(1.0016444363756836+2.3096881350950236j)
Charlie,1991-06-12,30,92.46,True,C,(4.457638493260102+4.545567429028322j)
David,1991-06-13,44,33.83,True,A,(7.207569737288429+7.333836828603705j)
Eve,1991-06-14,41,59.09,False,B,(3.5256760748363765+9.073999984046813j)
Alice,1991-06-15,54,41.85,False,A,(6.328637986045973+7.637126503490162j)
Bob,1991-06-16,67,19.12,False,A,(5.983098392194028+1.7622326788099603j)
Charlie,1991-06-17,51,35.85,False,C,(7.5120420448963525+4.415390396345347j)
David,1991-06-18,59,3.14,True,D,(2.0255063264668483+5.752134695378327j)
Eve,1991-06-19,31,6.8,True,D,(9.117970265869127+2.3885481075347603j)
Alice,1991-06-20,36,7.0,True,A,(2.8620119496250256+9.744780852578007j)
Bob,1991-06-21,28,79.43,False,C,(2.077527148239067+1.8460421885435783j)
Charlie,1991-06-22,42,17.38,False,C,(9.372055471170924+9.147800591700015j)
David,1991-06-23,39,23.37,False,C,(2.441870744105409+4.925973784715967j)
Eve,1991-06-24,35,71.32,True,A,(6.284156948255559+5.788575798851337j)
Alice,1991-06-25,35,6.15,True,D,(4.616876221849838+1.3656705059860097j)
Bob,1991-06-26,64,67.82,False,A,(8.297669160726427+7.982477033861355j)
Charlie,1991-06-27,55,77.01,False,C,(6.597187682758294+3.2500894037008154j)
David,1991-06-28,23,46.56,True,C,(7.069055400020602+5.754607794845996j)
Eve,1991-06-29,49,19.51,True,A,(3.977853820562915+3.195880153758357j)
Alice,1991-06-30,41,75.53,False,C,(5.63927618889202+1.4335657867514426j)
Bob,1991-07-01,56,6.33,False,D,(9.078757525470483+5.556160730010182j)
Charlie,1991-07-02,37,54.88,True,C,(8.816126587605691+7.858630453706452j)
David,1991-07-03,55,38.08,False,B,(1.2618652404246111+3.048777171573191j)
Eve,1991-07-04,50,52.79,True,D,(9.690545901406225+2.578471215463256j)
Alice,1991-07-05,61,52.38,True,C,(6.884288011149842+5.428828915727519j)
Bob,1991-07-06,21,2.48,True,A,(3.782711363691792+3.2200311888695574j)
Charlie,1991-07-07,30,8.94,True,B,(2.6824170942719774+4.49709167017061j)
David,1991-07-08,61,50.06,False,D,(6.020426417831542+7.655778932964361j)
Eve,1991-07-09,28,35.36,False,B,(8.350241731575924+1.7869358457702225j)
Alice,1991-07-10,29,92.82,True,A,(2.697908076944765+8.953938642606031j)
Bob,1991-07-11,69,97.82,True,D,(7.4374661731295815+7.981441382631443j)
Charlie,1991-07-12,29,59.29,True,D,(8.555004397623886+3.3453220154453076j)
David,1991-07-13,20,69.81,False,B,(3.2317853420478375+2.8287727581573385j)
Eve,1991-07-14,40,31.21,True,A,(9.101242783897+9.070740056521664j)
Alice,1991-07-15,56,86.16,True,D,(1.9288804667515556+4.176307902988547j)
Bob,1991-07-16,66,56.71,True,C,(9.597071035025502+3.9516194431196885j)
Charlie,1991-07-17,42,79.7,False,B,(8.949712884937481+3.748142128833951j)
David,1991-07-18,67,8.54,False,A,(6.151713320739257+7.256509231138565j)
Eve,1991-07-19,32,0.69,True,B,(6.800648625465317+8.24206160521284j)
Alice,1991-07-20,65,96.65,False,B,(4.303629961644755+8.388218335688183j)
Bob,1991-07-21,48,25.89,False,C,(8.777913905336456+2.095825445440364j)
Charlie,1991-07-22,49,54.64,True,A,(7.479504838731818+4.916514239655273j)
David,1991-07-23,56,92.74,True,A,(4.175884096287188+2.9925789484709684j)
Eve,1991-07-24,53,89.57,True,A,(6.140195593680345+6.8681346238204375j)
Alice,1991-07-25,66,29.16,True,C,(4.412046163012908+6.402385600335991j)
Bob,1991-07-26,69,49.4,False,A,(9.528201730035967+6.334770966449095j)
Charlie,1991-07-27,61,45.18,False,B,(9.811946319792147+6.45329951533564j)
David,1991-07-28,53,20.78,False,B,(3.8653119314920015+2.768933731589912j)
Eve,1991-07-29,28,95.02,True,B,(7.339359118041678+3.878523878102383j)
Alice,1991-07-30,52,17.9,False,A,(5.963916598259571+1.06166981702389j)
Bob,1991-07-31,57,75.73,True,C,(1.8134405879372242+8.765476971459268j)
Charlie,1991-08-01,62,15.51,False,A,(8.546917898948603+6.278821709975382j)
David,1991-08-02,39,57.34,True,C,(7.263974974904282+5.886227126762434j)
Eve,1991-08-03,58,84.26,False,C,(2.2955971545756704+3.6348285686729134j)
Alice,1991-08-04,62,81.41,True,A,(8.943116082973976+9.554886213578273j)
Bob,1991-08-05,31,28.28,False,A,(5.210787519307761+3.070750694344145j)
Charlie,1991-08-06,21,39.24,True,B,(7.201509055004835+1.3704053428101688j)
David,1991-08-07,43,30.58,True,C,(2.674702672166864+6.355575395102152j)
Eve,1991-08-08,69,38.58,True,A,(1.32219350949737+5.99967462725609j)
Alice,1991-08-09,38,31.36,False,A,(1.9286334372186402+2.3371165039078132j)
Bob,1991-08-10,60,80.95,True,C,(5.156941206070049+3.9138667758867163j)
Charlie,1991-08-11,39,63.78,False,A,(3.6415668959905427+8.770495181264778j)
David,1991-08-12,51,68.64,True,D,(1.66357767887932+3.56342395236267j)
Eve,1991-08-13,49,21.84,False,B,(1.6309893097896202+6.565408761254771j)
Alice,1991-08-14,23,35.36,False,D,(4.7941485252975635+8.117545902607068j)
Bob,1991-08-15,57,26.8,True,A,(8.911298865692334+4.462496736725694j)
Charlie,1991-08-16,51,61.88,False,B,(8.183315755749103+1.1181341295787823j)
David,1991-08-17,51,12.36,True,A,(2.458159851415411+6.573911522906869j)
Eve,1991-08-18,30,93.01,True,A,(9.560144095443087+5.678069188275701j)
Alice,1991-08-19,36,93.82,True,B,(4.474839706715578+6.911197694048776j)
Bob,1991-08-20,58,71.05,True,B,(4.666274341671981+9.101318629577452j)
Charlie,1991-08-21,69,55.79,True,C,(6.7876493238809115+7.983133386867652j)
David,1991-08-22,62,31.74,False,B,(6.711463063656895+9.203338835268482j)
Eve,1991-08-23,31,10.63,False,C,(4.829806506083288+9.523601126892562j)
Alice,1991-08-24,42,51.99,False,B,(6.731027249891135+4.028911671882916j)
Bob,1991-08-25,49,60.84,True,B,(7.124242763640587+2.404941797876769j)
Charlie,1991-08-26,46,98.53,False,D,(4.75859519623188+4.234387432559426j)
David,1991-08-27,38,69.44,False,B,(3.0344735438699915+3.8947787891821557j)
Eve,1991-08-28,62,57.79,True,B,(9.874463321790467+9.359123125132509j)
Alice,1991-08-29,28,69.41,True,A,(1.278761152212611+5.382409853456656j)
Bob,1991-08-30,40,90.02,False,B,(2.748711302712959+3.3557924386402203j)
Charlie,1991-08-31,69,26.17,False,B,(4.499493711349771+4.191917631241102j)
David,1991-09-01,36,16.03,False,C,(7.722437988643976+2.896865322567994j)
Eve,1991-09-02,39,26.72,False,D,(8.258874531098446+4.031499985094859j)
Alice,1991-09-03,51,95.49,True,D,(3.7648767908189678+6.533726222397986j)
Bob,1991-09-04,28,30.06,False,A,(2.4141688055956294+5.004002249550063j)
Charlie,1991-09-05,34,4.34,True,C,(5.72200038841085+6.907713500146876j)
David,1991-09-06,68,74.13,True,A,(5.635280543741425+1.0209845884915851j)
Eve,1991-09-07,55,31.29,False,A,(9.653335461803668+6.911782343862729j)
Alice,1991-09-08,63,63.48,False,A,(4.34391972333774+3.58850179071307j)
Bob,1991-09-09,36,89.67,False,D,(9.199421682482942+8.65092037238332j)
Charlie,1991-09-10,48,66.47,False,A,(7.079813509797952+4.409914146358114j)
David,1991-09-11,49,57.48,True,D,(6.766734526701514+4.606042557053737j)
Eve,1991-09-12,37,25.76,False,D,(9.194008216767381+9.261465619487426j)
Alice,1991-09-13,51,79.39,False,C,(4.8393060306316364+8.559347473725257j)
Bob,1991-09-14,42,21.06,False,A,(2.3597065220320843+6.976597793412904j)
Charlie,1991-09-15,30,92.56,False,D,(5.164869897424596+8.090758870531875j)
